,solar,grid,savings
2299,61.337074,382.4859,321.14883
2300,53.522007,333.3739,279.8519
2301,30.663542,189.7251,159.06155
2302,40.585045,252.07452,211.48947
2303,29.161034,180.28293,151.12189
2304,34.851395,216.04271,181.19131
2305,46.688652,286.2444,239.55573
2306,51.979332,319.01312,267.03378
2307,33.647697,208.47835,174.83066
2308,36.763428,228.05843,191.295
2309,46.328514,288.16803,241.83951
2310,44.2903,275.35934,231.06905
2311,61.22025,381.7517,320.53146
2312,38.967457,241.90915,202.9417
2313,32.982376,204.29729,171.31491
2314,19.248016,117.986855,98.73884
2315,28.312246,174.94893,146.63669
2316,33.362045,206.68324,173.3212
2317,41.083103,255.20444,214.12134
2318,33.97215,210.5173,176.54515
2319,44.58453,277.20834,232.62381
2320,59.131588,368.62604,309.49445
2321,37.893658,235.16112,197.26746
2322,24.443285,150.63533,126.19205
2323,33.759975,209.18394,175.42397
2324,20.43803,125.465225,105.02719
2325,41.625347,258.61206,216.98671
2326,47.676052,296.63632,248.96027
2327,26.508654,163.61465,137.106
2328,28.607592,176.80496,148.19737
2329,40.822674,253.56784,212.74516
2330,28.860304,178.39307,149.53276
2331,24.375921,150.21199,125.83607
2332,35.106514,217.64595,182.53943
2333,47.61201,291.96338,244.35136
2334,28.717667,174.93791,146.22025
2335,26.642473,162.08484,135.44237
2336,42.784405,262.0627,219.2783
2337,42.347958,259.3595,217.01154
2338,59.4462,365.2605,305.8143
2339,37.36073,228.47025,191.10951
2340,29.546621,180.07219,150.52557
2341,39.00128,238.6313,199.63002
2342,44.78224,278.45084,233.6686
2343,55.002586,337.7382,282.7356
2344,34.226055,209.05507,174.82901
2345,59.308853,364.40982,305.10095
2346,24.815123,152.97206,128.15694
2347,30.976168,188.92633,157.95016
2348,19.292698,116.56269,97.26999
2349,62.217518,382.42517,320.20764
2350,26.478216,161.06747,134.58926
2351,36.529484,223.3218,186.79231
2352,22.808182,138.33647,115.52829
2353,45.76288,280.51044,234.74756
2354,50.64635,310.75708,260.11072
2355,60.790794,373.5885,312.7977
2356,52.423153,321.76202,269.33887
2357,34.977966,216.83812,181.86015
2358,20.065828,121.35121,101.285385
2359,58.616367,365.3882,306.77185
2360,38.55473,235.8655,197.31076
2361,35.766003,218.59302,182.82701
2362,46.530556,289.4377,242.90717
2363,47.032345,292.5911,245.55875
2364,52.446495,326.61508,274.16858
2365,29.903202,184.94691,155.04372
2366,48.600903,302.44833,253.84743
2367,34.20611,211.98753,177.78143
2368,34.842903,215.98933,181.14642
2369,56.0799,349.4484,293.3685
2370,22.584934,138.95695,116.372025
2371,44.908955,279.24713,234.33818
2372,35.04291,217.24626,182.20335
2373,61.81128,385.4659,323.65463
2374,29.315619,181.2544,151.93878
2375,44.170547,274.60678,230.43623
2376,20.210936,124.0381,103.82716
2377,21.239513,130.50195,109.262436
2378,50.514748,314.47546,263.96072
2379,45.19233,281.02792,235.8356
2380,30.602943,189.34428,158.74133
2381,23.047115,141.86142,118.8143
2382,26.768068,165.24489,138.47682
2383,52.18694,324.98395,272.797
2384,29.416206,181.8865,152.4703
2385,51.71908,322.04382,270.32474
2386,28.38278,175.39218,147.0094
2387,23.535072,144.92787,121.3928
2388,20.096825,123.32099,103.22417
2389,30.826546,190.74947,159.92291
2390,37.862255,234.96376,197.1015
2391,65.630745,409.46844,343.8377
2392,19.09638,117.033936,97.93755
2393,29.4535,367.48386,338.03036
2394,26.826944,165.61488,138.78793
2395,20.126593,123.50807,103.38148
2396,43.784576,272.18124,228.39667
2397,38.2189,237.20502,198.98611
2398,29.397507,366.77957,337.38208
2399,23.144081,142.47078,119.3267
2400,31.305208,193.7575,162.4523
2401,21.383053,131.40399,110.020935
2402,60.015514,374.18085,314.16534
2403,20.68196,126.99814,106.31618
2404,45.73745,284.4536,238.71616
2405,19.342857,118.58286,99.240005
2406,44.199944,274.79153,230.59158
2407,52.017887,323.92157,271.9037
2408,28.513937,176.21642,147.70248
2409,21.62829,132.94513,111.31684
2410,56.617504,352.8268,296.20932
2411,43.192368,268.45963,225.26726
2412,60.118065,374.82532,314.70724
2413,50.406456,313.79492,263.38846
2414,58.19271,362.72586,304.53314
2415,28.073952,173.45143,145.37747
2416,62.044353,386.9306,324.88626
2417,30.889835,191.1472,160.25737
2418,48.15065,299.61884,251.46819
2419,51.083782,318.05142,266.96765
2420,53.21719,331.4583,278.24112
2421,32.09451,198.71771,166.6232
2422,44.420567,276.17798,231.75742
2423,40.12702,249.19618,209.06915
2424,37.490383,232.62683,195.13644
2425,45.026424,279.98535,234.95892
2426,42.168503,262.0254,219.85689
2427,20.910992,128.43744,107.52644
2428,60.689445,378.41602,317.72656
2429,61.759926,385.1432,323.38327
2430,19.283949,118.21267,98.92872
2431,25.539085,157.52164,131.98254
2432,28.193981,174.20572,146.01173
2433,43.112328,267.95667,224.84433
2434,43.373196,269.596,226.22281
2435,26.384928,162.83714,136.45221
2436,44.490795,276.6193,232.1285
2437,30.841755,190.84505,160.0033
2438,48.80882,303.75494,254.94612
2439,21.576164,132.61757,111.041405
2440,65.33029,407.58035,342.25006
2441,19.171959,117.50889,98.33693
2442,27.275652,168.4347,141.15904
2443,55.0943,343.2546,288.1603
2444,39.911957,247.84465,207.9327
2445,26.921984,166.21214,139.29016
2446,63.15402,393.90405,330.75003
2447,22.593445,139.01044,116.41699
2448,33.366646,206.71213,173.34549
2449,32.576694,406.76663,374.18994
2450,36.191727,221.22981,185.03809
2451,53.157692,326.31152,273.15384
2452,34.4761,210.60378,176.12767
2453,17.087513,211.94748,194.85997
2454,24.5818,149.32169,124.73988
2455,52.387814,321.54315,269.15533
2456,39.17476,239.70575,200.53099
2457,63.393364,389.70795,326.31458
2458,32.23957,196.75145,164.51187
2459,45.190033,276.9624,231.77237
2460,23.04539,139.80565,116.76026
2461,58.87529,367.01535,308.14008
2462,25.148373,155.0663,129.91792
2463,56.968315,355.03143,298.0631
2464,35.324192,219.01389,183.6897
2465,23.509714,144.76851,121.2588
2466,27.011314,166.77351,139.7622
2467,63.4819,395.96454,332.48264
2468,23.533527,144.91817,121.38464
2469,64.56936,402.79843,338.22906
2470,41.65558,258.80203,217.14645
2471,20.702585,127.12776,106.42518
2472,58.32502,363.5573,305.2323
2473,56.160408,349.9543,293.7939
2474,26.15537,161.39453,135.23917
2475,59.986366,373.99765,314.0113
2476,48.22112,300.06168,251.84056
2477,63.97014,399.03278,335.06262
2478,53.5797,333.73645,280.15674
2479,65.642654,409.54333,343.9007
2480,26.664618,164.59479,137.93018
2481,41.7904,259.6493,217.85889
2482,40.21646,249.75824,209.54178
2483,44.676907,277.78888,233.11197
2484,43.245914,268.79614,225.55023
2485,25.488977,157.20674,131.71776
2486,40.471737,251.36247,210.89073
2487,18.227966,226.29181,208.06384
2488,53.464134,333.0102,279.54605
2489,57.632317,359.2042,301.57187
2490,30.958992,386.41953,355.46054
2491,40.877346,253.9114,213.03406
2492,23.418379,291.57556,268.1572
2493,20.850286,259.27475,238.42447
2494,20.176128,123.81936,103.643234
2495,15.233691,188.63057,173.39688
2496,13.346789,164.89758,151.5508
2497,63.676987,397.19052,333.51355
2498,11.896897,146.6612,134.7643
2499,32.70861,408.4258,375.7172
2500,23.897764,297.60516,273.7074
2501,24.294155,302.59088,278.29672
2502,29.038694,362.2665,333.2278
2503,21.030273,261.53857,240.5083
2504,19.138008,237.73811,218.6001
2505,9.654107,118.45192,108.79781
2506,40.285133,250.18979,209.90466
2507,11.627498,143.27275,131.64525
2508,29.976295,374.05942,344.08313
2509,15.247526,188.80458,173.55705
2510,28.676527,357.71124,329.03473
2511,28.065235,350.02258,321.95734
2512,64.7095,403.6791,338.9696
2513,65.64606,409.5647,343.91864
2514,45.908623,285.52933,239.6207
2515,62.208904,387.96472,325.75583
2516,22.070845,135.72627,113.655426
2517,17.136879,212.5684,195.43152
2518,51.68516,321.83066,270.1455
2519,18.803097,115.190865,96.38777
2520,30.911953,191.28618,160.37422
2521,60.32261,375.45364,315.13104
2522,65.03829,405.03647,339.99817
2523,63.561703,396.46606,332.90436
2524,35.26694,218.65411,183.38718
2525,28.622763,176.9003,148.27754
2526,29.500917,182.41885,152.91794
2527,48.222023,300.06735,251.84534
2528,21.148396,263.0243,241.8759
2529,21.187996,263.52237,242.33438
2530,26.19648,326.51785,300.32138
2531,19.469532,241.90793,222.4384
2532,23.785574,296.19406,272.40848
2533,32.050884,400.15314,368.10226
2534,32.70091,408.32892,375.62802
2535,25.60656,319.098,293.49142
2536,15.149142,187.56712,172.41798
2537,16.120361,199.78288,183.66252
2538,27.188341,338.99323,311.80487
2539,27.681856,345.20053,317.51868
2540,21.10036,262.4201,241.31975
2541,29.278248,365.27954,336.00128
2542,24.538132,305.65952,281.1214
2543,18.979502,235.74446,216.76495
2544,9.397312,115.22202,105.82471
2545,21.46544,267.012,245.54655
2546,15.77332,195.4179,179.64458
2547,15.265081,189.02539,173.76031
2548,31.298538,390.69028,359.39172
2549,31.377901,194.21432,162.83643
2550,49.05961,305.33096,256.27136
2551,14.834309,183.60724,168.77293
2552,40.155426,249.37466,209.21924
2553,65.56627,409.06326,343.497
2554,53.33902,332.22394,278.88492
2555,19.388924,118.87236,99.48344
2556,36.495087,226.37212,189.87703
2557,26.72777,164.99165,138.26389
2558,21.89208,134.60287,112.71079
2559,51.455647,320.38834,268.93268
2560,51.2932,319.3675,268.07428
2561,44.77385,278.3981,233.62425
2562,59.145,368.7103,309.5653
2563,40.290127,250.22118,209.93105
2564,44.114124,274.2522,230.13808
2565,44.384335,275.9503,231.56595
2566,20.375357,125.071365,104.69601
2567,44.40529,276.08197,231.67668
2568,32.025547,198.28432,166.25877
2569,29.578007,369.04984,339.47183
2570,38.10134,236.46626,198.36493
2571,32.78475,409.38348,376.59872
2572,14.090939,174.25731,160.16637
2573,18.324116,227.50117,209.17706
2574,27.799484,346.68002,318.88055
2575,18.558773,230.45262,211.89384
2576,9.394204,115.18293,105.78873
2577,30.59123,381.79395,351.20273
2578,18.146364,225.26544,207.11908
2579,21.87951,272.22006,250.34055
2580,12.5053835,154.31459,141.8092
2581,23.649885,294.4874,270.83752
2582,25.33315,315.6591,290.32593
2583,25.374392,316.1778,290.8034
2584,20.47307,254.53018,234.05711
2585,29.276018,365.2515,335.97546
2586,9.79588,120.235115,110.43923
2587,30.707481,383.2561,352.5486
2588,29.302317,365.5823,336.28
2589,15.842028,196.28207,180.44005
2590,35.420544,219.61938,184.19884
2591,35.431717,219.6896,184.25789
2592,29.884136,372.90027,343.01614
2593,12.753452,157.43474,144.68129
2594,22.934534,285.4899,262.55536
2595,20.815294,258.8346,238.0193
2596,39.094925,242.7102,203.61528
2597,23.845026,296.94183,273.0968
2598,13.915829,172.05481,158.13898
2599,38.777534,240.71564,201.93811
2600,10.29119,126.465,116.173805
2601,38.887104,241.4042,202.5171
2602,21.077454,129.48354,108.40608
2603,39.213776,243.45709,204.24332
2604,15.481901,191.75249,176.27058
2605,30.928371,386.0344,355.10602
2606,22.542864,280.56354,258.02066
2607,18.34461,227.75894,209.41434
2608,13.673006,169.00066,155.32765
2609,32.205246,402.09467,369.8894
2610,29.67931,370.32404,340.6447
2611,17.624166,218.69739,201.07323
2612,23.254436,289.51355,266.25912
2613,20.043943,249.13274,229.08879
2614,18.79568,233.43237,214.63669
2615,22.37928,278.506,256.12674
2616,9.411754,115.40366,105.99191
2617,22.533283,280.44305,257.90976
2618,31.731995,396.14218,364.4102
2619,14.16786,175.22481,161.05695
2620,13.14494,162.35878,149.21384
2621,22.774038,283.4712,260.69714
2622,13.376952,165.27695,151.9
2623,20.315067,252.54286,232.2278
2624,10.760335,132.36578,121.605446
2625,25.920452,323.04602,297.12558
2626,30.657698,382.62994,351.97226
2627,18.349537,227.82092,209.47139
2628,20.680717,257.14194,236.46121
2629,20.537102,255.33557,234.79846
2630,29.25913,365.03912,335.78
2631,14.09993,174.37039,160.27046
2632,22.136705,275.455,253.31828
2633,28.096436,350.41504,322.3186
2634,11.207317,137.98782,126.7805
2635,15.142216,187.48001,172.3378
2636,29.40586,366.88464,337.4788
2637,9.420997,115.51992,106.09892
2638,17.328674,214.98074,197.65207
2639,26.623081,331.8835,305.26044
2640,24.01464,299.0752,275.06055
2641,57.96418,361.2897,303.32553
2642,46.998478,292.37827,245.37979
2643,12.063087,148.75148,136.68839
2644,32.071995,400.4186,368.34662
2645,12.196422,150.42854,138.23212
2646,28.89541,360.46432,331.5689
2647,28.162079,351.24066,323.07858
2648,16.931416,209.98413,193.05272
2649,9.481896,116.285904,106.80401
2650,29.026093,362.108,333.0819
2651,19.134188,237.69006,218.55588
2652,22.340439,278.01752,255.67708
2653,16.203676,200.83081,184.62714
2654,26.783302,333.89874,307.11545
2655,22.469759,279.64407,257.17432
2656,22.97676,286.02103,263.04425
2657,11.971114,147.59467,135.62355
2658,13.853886,171.27571,157.42183
2659,12.087235,149.05522,136.96799
2660,24.226665,301.742,277.51535
2661,18.486658,229.54558,211.05891
2662,25.16905,313.59506,288.42603
2663,16.13051,199.91055,183.78004
2664,19.660086,244.30466,224.64458
2665,17.275127,214.30725,197.03212
2666,10.993588,135.29959,124.306
2667,28.528553,355.8501,327.32153
2668,17.207283,213.45392,196.24664
2669,28.430052,354.61115,326.1811
2670,19.754166,245.48799,225.73383
2671,11.158669,137.37595,126.21728
2672,15.348389,190.07321,174.72482
2673,24.576448,306.14148,281.56503
2674,26.435997,329.53043,303.09442
2675,17.328758,214.9818,197.65305
2676,13.910073,171.98242,158.07234
2677,9.366367,114.83281,105.466446
2678,15.501031,191.9931,176.49207
2679,32.566097,406.63333,374.06723
2680,12.972185,160.1859,147.21371
2681,19.223558,238.81415,219.59059
2682,11.085384,136.45418,125.36879
2683,16.187237,200.62404,184.4368
2684,22.38741,278.60828,256.22086
2685,20.370026,253.23413,232.8641
2686,22.339542,278.00623,255.66669
2687,17.412409,216.03394,198.62152
2688,19.000107,236.00363,217.00352
2689,23.018646,286.54782,263.52917
2690,11.735198,144.62738,132.89218
2691,14.251741,176.27985,162.0281
2692,12.141129,149.73306,137.59193
2693,22.03644,274.19388,252.15744
2694,16.43936,203.79518,187.35582
2695,31.826572,397.33176,365.5052
2696,29.137032,363.5034,334.36636
2697,11.027453,135.72554,124.69809
2698,14.397978,178.11917,163.72119
2699,23.805374,296.4431,272.63776
2700,20.472593,254.52419,234.05159
2701,19.662447,244.33437,224.67192
2702,21.621138,268.9703,247.34917
2703,16.009356,198.38669,182.37733
2704,29.105705,363.10934,334.00363
2705,22.963037,285.8484,262.88535
2706,21.168606,263.27847,242.10986
2707,21.527681,267.79483,246.26715
2708,10.536374,129.54886,119.01248
2709,32.061188,400.2827,368.22153
2710,25.188051,313.83408,288.64603
2711,13.479839,166.57104,153.0912
2712,24.324959,302.9783,278.65335
2713,32.18048,401.78314,369.60266
2714,17.943943,222.71945,204.77551
2715,25.98582,323.86823,297.88242
2716,25.926754,323.12527,297.19852
2717,17.571003,218.0287,200.4577
2718,25.30637,315.32227,290.0159
2719,9.469526,116.13031,106.66078
2720,22.774706,283.4796,260.7049
2721,32.58878,406.9186,374.32983
2722,23.13431,288.00262,264.86832
2723,21.88972,272.34848,250.45876
2724,15.217926,188.43227,173.21434
2725,10.729402,131.97672,121.247314
2726,16.688332,206.92668,190.23834
2727,16.061987,199.04869,182.98671
2728,12.436537,153.44864,141.0121
2729,21.247053,264.26517,243.01811
2730,17.641188,218.91145,201.27026
2731,18.710608,232.36237,213.65176
2732,16.516811,204.76933,188.25252
2733,20.861334,259.4137,238.55237
2734,11.584254,142.72884,131.14458
2735,30.418293,379.61877,349.20047
2736,26.592829,331.50302,304.9102
2737,19.728868,245.16982,225.44095
2738,20.403543,253.65569,233.25214
2739,27.42274,341.94144,314.5187
2740,29.634216,369.75684,340.12262
2741,9.829103,120.65299,110.82389
2742,18.669868,231.84996,213.18008
2743,14.299831,176.8847,162.58487
2744,22.71353,282.71014,259.9966
2745,21.316431,265.1378,243.82135
2746,24.665108,307.25662,282.59152
2747,17.33078,215.00723,197.67645
2748,16.772125,207.98062,191.2085
2749,18.948185,235.35056,216.40237
2750,22.439127,279.25876,256.81964
2751,31.432556,392.37592,360.94336
2752,16.66907,206.6844,190.01534
2753,20.92864,260.26022,239.33159
2754,18.305218,227.26347,208.95825
2755,31.250645,390.0879,358.83725
2756,15.494317,191.90865,176.41432
2757,23.682783,294.90118,271.2184
2758,18.232124,226.34412,208.112
2759,53.622444,334.00507,280.38263
2760,12.8316,158.41766,145.58606
2761,12.649422,156.12625,143.47684
2762,12.567889,155.10077,142.53288
2763,21.505196,267.512,246.0068
2764,11.761775,144.96165,133.19987
2765,13.839661,171.09679,157.25713
2766,21.401058,266.2022,244.80115
2767,17.814518,221.09157,203.27705
2768,20.099596,249.83273,229.73314
2769,10.149504,124.6829,114.533394
2770,20.476236,254.57,234.09377
2771,29.776825,371.55054,341.7737
2772,31.654993,395.17368,363.51868
2773,9.603064,117.809906,108.20684
2774,30.95351,386.3506,355.39706
2775,29.76117,371.35364,341.59247
2776,12.728806,157.12474,144.39594
2777,24.282541,302.4448,278.16226
2778,18.570469,230.59973,212.02927
2779,63.40975,395.51117,332.1014
2780,31.601776,394.50433,362.90256
2781,27.700054,345.42944,317.7294
2782,21.502092,267.473,245.9709
2783,19.12166,237.5325,218.41084
2784,31.982141,399.28845,367.3063
2785,25.816515,321.73874,295.9222
2786,26.319933,328.0706,301.75064
2787,28.596466,356.70425,328.1078
2788,23.185022,288.64047,265.45544
2789,27.995722,349.14825,321.15253
2790,18.98012,235.75224,216.77213
2791,12.939067,159.76935,146.83028
2792,14.322395,177.16852,162.84613
2793,21.051142,261.80103,240.74988
2794,23.745872,295.6947,271.94882
2795,12.36094,152.4978,140.13686
2796,24.767118,308.53967,283.77255
2797,29.40374,366.85797,337.45422
2798,26.209484,326.6814,300.47192
2799,23.740093,295.622,271.88193
2800,32.469215,405.41476,372.94556
2801,11.351249,139.79816,128.44691
2802,9.65881,118.51107,108.852264
2803,16.908442,209.69518,192.78673
2804,16.45439,203.9842,187.52982
2805,17.09916,212.09398,194.99481
2806,12.176204,150.17424,137.99803
2807,23.946766,298.2215,274.27472
2808,22.062582,274.5227,252.46013
2809,29.687267,370.4241,340.73685
2810,29.552103,368.72406,339.17197
2811,31.559542,393.9731,362.41357
2812,28.013214,349.36826,321.35504
2813,9.513706,116.686,107.17229
2814,30.694149,383.0884,352.39426
2815,26.258762,327.3012,301.04245
2816,19.012756,236.16273,217.14998
2817,17.726477,219.9842,202.25774
2818,31.720184,395.99365,364.27347
2819,23.668661,294.72357,271.0549
2820,14.263565,176.42856,162.165
2821,18.407578,228.55093,210.14336
2822,9.518566,116.747116,107.228546
2823,22.131035,275.38367,253.25262
2824,19.43378,241.45827,222.02449
2825,21.9607,273.24124,251.28055
2826,14.036381,173.57109,159.53471
2827,14.625459,180.98036,166.3549
2828,20.787563,258.4858,237.69824
2829,23.537102,293.06882,269.5317
2830,13.699614,169.33531,155.6357
2831,23.720322,295.37332,271.653
2832,17.805155,220.9738,203.16864
2833,26.138334,325.7865,299.64816
2834,10.21361,125.48922,115.27561
2835,13.727583,169.68712,155.95953
2836,16.026493,198.60223,182.57574
2837,16.912302,209.74371,192.8314
2838,30.794357,384.34882,353.55444
2839,15.374726,190.40448,175.02975
2840,24.500471,305.18585,280.6854
2841,17.696291,219.60454,201.90825
2842,30.89094,385.5636,354.67267
2843,13.079987,161.5418,148.4618
2844,28.638905,357.23807,328.59915
2845,16.377056,203.01154,186.63448
2846,12.871921,158.92479,146.05287
2847,24.932692,310.62222,285.68954
2848,26.12896,325.66858,299.5396
2849,9.576369,117.47416,107.89779
2850,25.829224,321.8986,296.06937
2851,21.860813,271.9849,250.12408
2852,11.789672,145.31253,133.52286
2853,16.450996,203.94153,187.49054
2854,24.982742,311.25174,286.26898
2855,20.659786,256.87866,236.21887
2856,15.872332,196.66322,180.7909
2857,14.435436,178.59032,164.15488
2858,23.546165,293.18283,269.63666
2859,32.3195,403.53168,371.2122
2860,31.653479,395.15463,363.50116
2861,29.726875,370.92227,341.1954
2862,9.706348,119.10901,109.402664
2863,31.356216,391.41574,360.0595
2864,13.5904255,167.96198,154.37155
2865,11.178175,137.62128,126.4431
2866,29.94172,373.62454,343.68283
2867,12.273041,151.39223,139.11919
2868,28.00101,349.21478,321.21378
2869,16.243256,201.32863,185.08537
2870,29.899025,373.08755,343.18854
2871,22.112356,275.1487,253.03636
2872,32.729156,408.68427,375.9551
2873,16.327793,202.3919,186.06412
2874,13.183925,162.8491,149.66518
2875,11.502295,141.69797,130.19568
2876,16.567617,205.40836,188.84074
2877,13.332771,164.72127,151.38849
2878,14.110895,174.50832,160.39742
2879,23.929853,298.00876,274.07892
2880,27.651054,344.81314,317.16208
2881,29.410353,366.94116,337.53082
2882,24.313347,302.83224,278.5189
2883,23.089832,287.44318,264.35333
2884,21.619825,268.9538,247.33397
2885,23.603918,293.9092,270.3053
2886,14.5040045,179.45274,164.94875
2887,20.090431,249.71747,229.62704
2888,20.632124,256.53073,235.8986
2889,22.311647,277.65536,255.34372
2890,18.456123,229.16153,210.70541
2891,16.654638,206.50288,189.84825
2892,19.313627,239.947,220.63338
2893,24.239744,301.9065,277.66675
2894,13.897993,171.83049,157.9325
2895,9.403525,115.30017,105.896645
2896,23.263964,289.6334,266.36942
2897,10.038867,123.29134,113.25248
2898,14.868618,184.03877,169.17015
2899,30.32348,378.42624,348.10275
2900,24.371292,303.56107,279.18976
2901,15.91833,197.24179,181.32346
2902,24.263227,302.20187,277.93866
2903,25.792362,321.43494,295.64258
2904,27.110365,338.01245,310.9021
2905,26.501749,330.35745,303.8557
2906,28.45075,354.87152,326.42078
2907,15.952168,197.66739,181.71523
2908,29.875227,372.7882,342.913
2909,29.168465,363.89874,334.7303
2910,14.551633,180.0518,165.50017
2911,29.443207,367.35437,337.91116
2912,21.236193,264.12854,242.89235
2913,25.96258,323.5759,297.6133
2914,24.25067,302.0439,277.79324
2915,9.735385,119.47422,109.73884
2916,32.22473,402.33972,370.115
2917,12.207266,150.56494,138.35768
2918,12.445283,153.55865,141.11337
2919,24.802813,308.98865,284.18582
2920,19.070013,236.88287,217.81287
2921,22.141138,275.51074,253.3696
2922,22.488083,279.8745,257.3864
2923,21.123499,262.71112,241.58762
2924,20.809933,258.76718,237.95724
2925,11.494737,141.60292,130.10818
2926,9.727311,119.37267,109.64536
2927,22.585445,281.09912,258.51367
2928,10.845068,133.43155,122.58648
2929,14.950837,185.07289,170.12206
2930,22.186932,276.08673,253.8998
2931,32.79266,409.48297,376.6903
2932,21.914371,272.65854,250.74417
2933,24.805616,309.0239,284.2183
2934,26.607119,331.68274,305.07562
2935,15.641614,193.76132,178.1197
2936,23.728325,295.474,271.74567
2937,20.861685,259.4181,238.55641
2938,17.325756,214.94405,197.61829
2939,25.748583,320.88428,295.13568
2940,13.251059,163.6935,150.44244
2941,28.84785,359.86612,331.01828
2942,30.682808,382.94577,352.26297
2943,54.427876,339.06662,284.63873
2944,48.496002,301.78912,253.29312
2945,59.1628,368.82214,309.65933
2946,32.106544,198.79333,166.6868
2947,23.014486,141.65637,118.641884
2948,62.43662,389.39572,326.9591
2949,57.57813,358.86365,301.28552
2950,14.466202,178.97728,164.51108
2951,41.97423,260.80453,218.8303
2952,11.627922,143.27809,131.65018
2953,17.281862,214.39195,197.11009
2954,27.87566,172.2053,144.32965
2955,50.212063,312.5733,262.36124
2956,30.283018,187.3338,157.05078
2957,54.337708,338.49997,284.16226
2958,51.686348,321.8381,270.15176
2959,38.073944,236.29407,198.22012
2960,28.082111,173.5027,145.4206
2961,30.632938,382.31854,351.6856
2962,30.804413,190.61038,159.80597
2963,25.360437,316.0023,290.64185
2964,34.0764,211.17244,177.09604
2965,55.25416,344.25922,289.00507
2966,34.118237,211.43533,177.3171
2967,27.691114,171.04556,143.35445
2968,58.453156,364.36255,305.9094
2969,28.024696,173.14189,145.11719
2970,38.32721,237.88567,199.55846
2971,50.12647,312.0354,261.90894
2972,26.392727,162.88615,136.49342
2973,35.86826,222.04436,186.1761
2974,34.489998,213.39813,178.90814
2975,53.373817,331.86185,278.48804
2976,43.50793,269.97025,226.46231
2977,57.791065,359.5725,301.78143
2978,47.409943,294.4487,247.03876
2979,38.801895,240.4479,201.64601
2980,25.817978,158.99602,133.17804
2981,56.976883,354.4649,297.48804
2982,45.47721,282.3241,236.8469
2983,44.790565,278.0166,233.22604
2984,56.755135,353.07382,296.3187
2985,61.753754,384.4316,322.67786
2986,28.25993,174.3151,146.05516
2987,53.06636,329.93307,276.8667
2988,63.395206,394.7289,331.3337
2989,45.429585,282.02533,236.59575
2990,23.26236,142.96388,119.70152
2991,37.400967,231.65948,194.25851
2992,22.71382,139.52272,116.8089
2993,27.597794,170.16132,142.56352
2994,52.03056,323.43518,271.40463
2995,25.757973,158.61958,132.8616
2996,42.369747,262.83008,220.46033
2997,54.019325,335.91132,281.892
2998,35.718422,221.1044,185.38599
2999,64.668274,402.71527,338.047
3000,47.11378,292.5908,245.477
3001,41.640797,258.25717,216.61638
3002,59.12404,367.93463,308.8106
3003,47.672,296.09268,248.42068
3004,62.689175,390.2998,327.61063
3005,25.914404,159.60092,133.68652
3006,42.059105,260.88135,218.82224
3007,59.696655,371.52682,311.83017
3008,19.839113,121.488846,101.649734
3009,30.78476,190.15408,159.36932
3010,26.489853,163.21088,136.72102
3011,65.17688,405.90588,340.729
3012,26.12663,160.93228,134.80565
3013,63.93778,398.13266,334.1949
3014,65.47833,407.797,342.31866
3015,26.22118,161.52542,135.30424
3016,33.1626,205.07097,171.90837
3017,42.050346,260.8264,218.77603
3018,44.30919,274.9968,230.6876
3019,26.587109,163.821,137.23389
3020,35.1975,217.83649,182.63899
3021,31.664831,195.67503,164.01021
3022,60.352562,375.64154,315.28897
3023,54.728317,340.359,285.63068
3024,9.427546,115.08923,105.66169
3025,18.05848,223.1652,205.10672
3026,21.66979,268.3858,246.71602
3027,32.442543,403.28146,370.83893
3028,60.947163,379.37164,318.42447
3029,34.341324,212.46545,178.12413
3030,25.778803,319.8386,294.05978
3031,17.285196,213.48221,196.197
3032,12.721083,156.33069,143.6096
3033,29.671394,183.16962,153.49823
3034,28.50516,353.97784,325.4727
3035,9.984294,122.0608,112.07651
3036,31.646582,393.3145,361.66794
3037,29.187773,180.13571,150.94794
3038,32.525772,404.3237,371.7979
3039,25.478024,316.07227,290.59424
3040,16.584373,204.70656,188.1222
3041,17.157253,211.88013,194.72287
3042,29.63516,368.12762,338.49246
3043,13.818394,170.07114,156.25275
3044,12.027842,147.64996,135.62212
3045,23.582201,292.3329,268.75067
3046,21.222338,262.78284,241.5605
3047,32.921043,409.27325,376.3522
3048,20.42375,252.78297,232.35922
3049,31.791265,395.12625,363.335
3050,10.663439,130.565,119.901566
3051,12.681669,155.83714,143.15547
3052,20.399303,125.00309,104.60379
3053,12.934307,159.70947,146.77516
3054,9.804545,120.34411,110.539566
3055,16.678698,206.80551,190.12682
3056,28.211922,351.86758,323.65567
3057,16.531582,204.95512,188.42354
3058,25.425583,316.8217,291.39612
3059,10.672574,131.26195,120.58937
3060,19.46279,241.82314,222.36035
3061,15.789027,195.61545,179.82642
3062,21.222628,263.95795,242.73532
3063,14.398505,178.1258,163.7273
3064,12.360614,152.49371,140.1331
3065,26.953197,336.03564,309.08246
3066,18.674803,231.91203,213.23723
3067,13.064137,161.34245,148.27832
3068,22.028864,274.09857,252.0697
3069,24.758371,308.42966,283.6713
3070,16.63838,206.2984,189.66002
3071,9.482093,116.288376,106.80628
3072,29.638931,369.81616,340.17725
3073,13.281312,164.07402,150.79271
3074,21.086617,262.24725,241.16064
3075,22.945238,285.6245,262.67926
3076,10.586748,130.18246,119.59572
3077,29.733826,371.0097,341.27588
