lat,long
42.3673076,-71.03296517640968
42.3748483,-71.03331181856778
42.38213085,-71.03575098877603
42.3782038,-71.03943213610678
42.3821287,-71.0324406
42.3815634,-71.01750838658162
42.3820857,-71.0400337
42.38119125,-71.03270117501793
42.39103505,-71.0025318
42.38910295,-71.00975951287347
42.39076645,-71.00458501165504
42.38011275,-71.03882510000003
42.3890167,-71.001588234341
42.3806919,-71.0368008619953
42.3801317,-71.0286586
42.3799794,-71.0311449
42.39084995,-71.0070381249636
42.3817763,-71.01582640703683
42.3818805,-71.03906877426687
42.3881211,-71.00497379736441
42.37383114285714,-71.03461414285715
42.37546615,-71.03258746594747
42.39066085,-71.01017276698283
42.3881936,-71.00226905562623
42.382478,-71.0327146
42.39084975,-71.00490020000001
42.3808597,-71.0335576
42.3798486,-71.03422693009843
42.38916466666667,-70.99942863333334
42.37499405,-71.03679156338725
42.38277405,-71.03848347489833
42.38126755,-71.01402429999999
42.38182715,-71.03994655
42.3713104,-71.03252616956883
42.37439255,-71.03692489325402
42.3811545,-71.03938199999999
42.3754324,-71.0334896839245
42.3801167,-71.0306716
42.3820807,-71.0399551
42.3782439,-71.0390579
42.37485165,-71.03699749999998
42.374882150000005,-71.03454238548764
42.390032,-70.998451
42.389367500000006,-71.00805633088841
42.38161015,-71.01632616342037
42.38236545,-71.04019354533527
42.3815638,-71.0164197634349
42.3828113,-71.0185342
42.39148492083627,-71.0049248225036
42.3789271,-71.03463218874006
42.38131315,-71.01302953700346
42.38874035,-71.00387092034941
42.3812858,-71.0131044989837
42.391618685269,-71.00317991984491
42.38969205,-71.00817587636267
42.379431,-71.0373117
42.3771977,-71.0373432
42.3884947,-71.0014243
42.37364495,-71.034119
42.3869547,-71.0066466
42.3910905,-71.00942330631906
42.389214581136336,-71.0013387551874
42.3773222,-71.03940343029947
42.3706439,-71.0343899
42.38026515,-71.03439000975689
42.38211545,-71.03533594941266
42.38916466666667,-70.99942863333334
42.382536650000006,-70.99952571430667
42.374846,-71.034148
42.3879558,-71.00761527763076
42.382478,-71.0327146
42.38324905,-70.99862869353912
42.3815514,-71.03267305
42.3782439,-71.0390579
42.39006485,-71.00448174611171
42.375330250000005,-71.03442781734896
42.38888835,-71.0092812
42.3912703,-71.00302853542684
42.379882692307696,-71.03760317948718
42.3866647,-71.00882215
42.3843677,-71.0017486
42.38181765,-71.03674769999999
42.3806265,-71.0335776
42.37335925,-71.0344620552666
42.38010355,-71.03690416224524
42.3799301,-71.0374362
42.3928371,-71.00661841301957
42.3744024,-71.03567417079586
42.3798487,-71.0344306
42.38214055,-71.03882257488311
42.38987575,-71.0112456
42.3825951,-71.0333951
42.38212420000001,-71.03478290018137
42.3796113,-71.0354315
42.37894355,-71.03949804930795
42.37997725,-71.03808210701433
42.3815445,-71.03956569859375
42.38996145,-71.00378095030727
42.37444293617021,-71.03631208510639
42.3887387,-71.0035506
42.384691200000006,-71.00081730658188
42.381123,-71.016021
42.37935155,-71.03991639858916
42.39224155,-71.00552552863451
42.38846875,-71.00226830044323
42.3878933,-71.0037669
42.381510500000005,-71.037733
42.389956350000006,-71.003199575026
42.3845879,-71.00152163298742
42.3811718,-71.03905372572183
42.3821287,-71.0324406
42.3796717,-71.0325198
42.38850015,-71.00625455
